,SK_ID_CURR,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,COMMONAREA_MEDI,ENTRANCES_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_CREDIT,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_AMT_GOODS_PRICE,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE_1ST_VERSION,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_DAYS_TERMINATION,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_CARD_MEAN_MONTHS_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_CREDIT_LIMIT_ACTUAL,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_INST_MIN_REGULARITY,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_TOTAL_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_RECEIVABLE_PRINCIPAL,PREV_APPL_MEAN_CARD_MEAN_AMT_RECIVABLE,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_INSTALMENT_MATURE_CUM,PREV_APPL_MEAN_CARD_MEAN_SK_DPD,PREV_APPL_MEAN_CARD_MEAN_SK_DPD_DEF,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_EMPLOYED_PERCENT,CODE_GENDER_F,CODE_GENDER_M,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Single / not married,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_Laborers,WEEKDAY_APPR_PROCESS_START_SATURDAY,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Security Ministries,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Transport: type 3,ORGANIZATION_TYPE_Transport: type 4,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,TARGET,NAME_FAMILY_STATUS,CODE_GENDER
12650,108884,Cash loans,N,Y,1,405000.0,1762110.0,67248.0,1575000.0,0.04622,13552,-987.0,-472.0,-5983,,1,2.0,1,10,0,0.7575982790008183,0.7510810162766175,0.4884551844437485,0.1134,0.0609,0.9871,0.8232,0.0638,0.069,0.5417,0.1325,0.0925,0.1251,0.0,0.1155,0.9871,0.8301,0.0644,0.069,0.5417,0.1356,0.101,0.1304,0.0,0.0,0.1145,0.9871,0.0642,0.069,0.1348,0.1274,0.0,0.1128,2.0,1.0,2.0,1.0,-449.0,1,0.0,1.0,0.0,0.0,2.0,-277.0,4088.0,,,0.0,9000000.0,8890701.75,4500.0,0.0,-6.5,,,1.0,11541.42,102222.0,104922.0,0.0,102222.0,13.0,1.0,0.0,-449.0,150.0,10.0,365243.0,-417.0,-147.0,-147.0,-140.0,0.0,,,,,,,,,,,,,,,,,,,1.0,5.5,-282.0,-292.9,11540.799,11540.799,4.350888888888889,0.1660444444444444,0.038163338270596,-0.0728305785123966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Widow,F
12651,103212,Revolving loans,N,N,1,90000.0,225000.0,11250.0,225000.0,0.010276,16543,-8572.0,-2845.0,-74,,0,3.0,2,13,0,,0.7022297457763755,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,-1695.8,-19.6,-1169.6666666666667,0.0,0.0,334800.0,144186.3,0.0,0.0,-455.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.125,0.05,-0.5181647826875415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,F
12684,103997,Cash loans,N,N,1,157500.0,157914.0,17136.0,139500.0,0.035792,12740,-3022.0,-1293.0,-4275,,0,3.0,2,11,0,0.6935415808006399,0.6962468006796975,0.2525986978339766,0.0825,0.0455,0.998,0.9728,,0.0345,0.6667,0.1025,0.0672,0.095,0.1241,0.084,0.998,0.9739,,0.0345,0.6667,0.1049,0.0735,0.0989,0.0039,0.1314,0.0833,0.998,,0.0345,0.1043,0.0967,0.1267,0.1017,5.0,0.0,5.0,0.0,-1154.0,1,0.0,0.0,0.0,0.0,8.0,-1462.75,3023.5,-1613.2,0.0,0.0,127953.27,46892.818125,0.0,0.0,-578.375,,,1.0,5877.63,46300.5,45247.5,4500.0,46300.5,19.0,1.0,0.0985156860326466,-1154.0,12.0,10.0,365243.0,-1123.0,-853.0,-853.0,-849.0,0.0,,,,,,,,,,,,,,,,,,,1.0,6.0,-973.0,-984.7857142857144,5872.670357142856,4193.3475,1.0026285714285714,0.1088,0.1085147611991337,-0.2372056514913657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
12727,106826,Cash loans,N,N,0,54000.0,360000.0,17640.0,360000.0,0.018209,12500,-961.0,-487.0,-3893,,1,2.0,3,11,0,,0.2956925093294681,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-340.0,1,0.0,0.0,0.0,0.0,1.0,-206.0,342.0,,,0.0,89550.0,68071.5,,0.0,-16.0,,,1.0,11822.985,102613.5,126666.0,0.0,102613.5,8.0,1.0,0.0,-340.0,156.0,12.0,365243.0,-306.0,24.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,1.0,5.2727272727272725,-177.8181818181818,-199.3636363636364,11822.985,10748.168181818182,6.666666666666668,0.3266666666666666,0.049,-0.0768799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
12734,109938,Revolving loans,Y,Y,0,112500.0,315000.0,15750.0,315000.0,0.025164,14200,-2278.0,-3075.0,-5126,17.0,0,1.0,2,9,0,,0.1703080016699015,0.1482543790610911,0.0144,0.0537,0.9717,0.6124,0.0239,0.1034,0.0833,0.1339,0.005,0.0638,0.145,0.0147,0.9717,0.6276,0.0241,0.1034,0.0833,0.1369,0.0055,0.0665,0.0272,0.1535,0.0146,0.9717,0.024,0.1034,0.1362,0.065,0.148,0.0948,0.0,0.0,0.0,0.0,-491.0,0,0.0,0.0,0.0,1.0,7.0,-1235.428571428571,-81.0,-1049.0,,0.0,143048.18571428573,31537.28571428572,0.0,0.0,-559.5714285714286,,,11.0,7828.71,53145.40909090909,55773.40909090909,6996.6,73074.9375,13.636363636363637,1.0,0.1770760891080093,-1055.5454545454545,14.909090909090908,13.0,365243.0,-1656.0,-1371.0,-1423.5,-1418.0,0.75,,,,,,,,,,,,,,,,,,,1.0535714285714286,4.803571428571429,-1541.892857142857,-1551.979166666667,9131.258973214286,8885.726116071428,2.8,0.14,0.05,-0.1604225352112676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Single / not married,F
12765,110599,Cash loans,N,Y,0,314100.0,824823.0,24246.0,688500.0,0.0228,15248,-1769.0,-8281.0,-2321,,0,2.0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,3.0,7782.675,45511.5,50143.5,750.0,45511.5,11.333333333333336,1.0,0.0180414622319005,-984.3333333333336,87.0,10.666666666666666,365243.0,-951.3333333333336,-661.3333333333334,121042.66666666669,121048.66666666669,0.0,,,,,,,,,,,,,,,,,,,1.0773809523809523,11.211309523809524,-832.1547619047618,-834.7261904761905,7676.6334375,6821.361830357144,2.6259885386819484,0.0771919770773639,0.0293953975580215,-0.1160152151101784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
12777,111193,Cash loans,N,Y,1,135000.0,284256.0,30744.0,270000.0,0.020713,13016,-4811.0,-4433.0,-1265,,1,3.0,3,7,0,0.6875329273398547,0.487621894667286,0.3457848024695955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1857.0,1,0.0,0.0,0.0,0.0,2.0,-155.5,148.0,,,0.0,133713.0,83457.0,0.0,0.0,-8.0,,,2.0,8933.445,33138.0,95195.25,13500.0,66276.0,12.5,1.0,0.2134216949031762,-2515.5,26.0,3.0,181435.0,-2468.0,181386.5,-1769.0,181388.0,0.5,-40.5,39342.71076923077,117692.30769230767,1753.246753246753,1730.7692307692307,0.0,0.0,3314.009605263157,3842.447884615384,3666.346153846154,37123.81730769231,39339.81750000001,0.0649350649350649,0.0641025641025641,0.0,30.197368421052627,0.0641025641025641,0.0641025641025641,0.5,23.5,-1875.25,-1885.1763565891476,7301.571279069765,7301.571279069765,2.1056,0.2277333333333333,0.1081560283687943,-0.3696220036877689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
12791,101387,Cash loans,Y,Y,0,90000.0,450000.0,16033.5,450000.0,0.026392,18142,-2228.0,-10125.0,-1694,1.0,0,2.0,2,13,0,,0.5720213199459027,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,2.0,-2331.0,-1236.0,-1035.0,93285.0,0.0,112500.0,0.0,0.0,0.0,-1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.17815,0.03563,-0.1228089516040127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
12800,107471,Cash loans,N,Y,1,103500.0,244584.0,16474.5,193500.0,0.010966,12519,-487.0,-6490.0,-587,,0,3.0,2,10,0,0.5763726672252817,0.0551993456020449,0.3296550543128238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-279.0,1,0.0,0.0,0.0,4.0,1.0,-15.0,1.0,,,0.0,27000.0,32400.0,0.0,0.0,-4.0,8532.0,0.0,8.0,11905.353,56812.5,97908.1875,,113625.0,14.25,1.0,,-622.875,-1.0,13.2,273622.75,-953.0,90994.0,90545.5,182134.0,0.75,-21.5,12788.580375,123750.0,5765.625,6980.085000000001,0.0,1214.46,847.7215384615384,10312.896374999997,10312.896374999997,10931.904,11592.622125,0.925,1.15,0.225,3.8461538461538463,0.0,0.0,0.8107142857142857,9.302083333333332,-752.6979166666665,-767.2465773809523,13067.899386160712,13058.312745535712,2.3631304347826085,0.1591739130434782,0.0673572269649691,-0.0389008706765716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
12844,109653,Cash loans,Y,Y,0,202500.0,1170000.0,36868.5,1170000.0,0.020713,21104,,-8624.0,-4170,4.0,0,2.0,1,7,0,,0.1963353127017092,,0.1649,0.1533,0.9881,,,0.1724,0.3333,0.0544,,0.0223,0.0,0.1681,0.9881,,,0.1724,0.3333,0.0556,,0.0232,,0.0,0.1665,0.9881,,0.1724,0.0553,0.0227,0.0,0.1751,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,2.0,11163.8925,54668.25,57703.5,0.0,54668.25,11.0,1.0,0.0,-267.0,1370.0,6.0,365243.0,-283.0,-133.0,-133.0,-130.0,1.0,,,,,,,,,,,,,,,,,,,1.0,3.5,-208.0,-223.0,12526.0575,12526.0575,5.777777777777778,0.1820666666666666,0.0315115384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
12865,100893,Cash loans,N,Y,0,90000.0,701730.0,68490.0,675000.0,0.026392,16419,-3300.0,-6874.0,-4536,,1,2.0,2,14,0,0.8427552663162746,0.7511300729625854,0.7922644738669378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1288.0,1,0.0,1.0,0.0,3.0,10.0,-1391.9,-1139.7,-1111.4,0.0,0.0,87321.55500000001,0.0,0.0,0.0,-1002.7,,,7.0,19741.41,143107.07142857142,254437.7142857143,36418.5,166958.25,13.571428571428571,1.0,0.320162742468937,-531.0,23.57142857142857,5.7142857142857135,365243.0,72505.4,72721.4,145739.4,145743.6,0.4,-5.0,0.0,45000.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.05,4.75,-566.5,-580.4261904761905,23258.9615625,23258.9615625,7.797000000000001,0.7609999999999999,0.0976016416570476,-0.2009866617942627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
12887,100490,Cash loans,N,N,0,135000.0,755190.0,38686.5,675000.0,0.00963,9684,-2354.0,-3801.0,-2344,,1,1.0,2,11,0,0.2033709699190415,0.281799441342796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-730.0,1,,,,,,,,,,,,,,,,,,3.0,18566.4,147307.5,171405.0,0.0,147307.5,12.333333333333336,1.0,0.0,-367.33333333333326,27.0,20.0,365243.0,182272.0,-199.5,182347.0,182350.5,0.5,,,,,,,,,,,,,,,,,,,1.0,3.5,-624.0,-637.1666666666666,28226.970000000005,28226.970000000005,5.593999999999999,0.2865666666666667,0.051227505660827,-0.2430813713341594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Separated,M
12920,107179,Cash loans,Y,Y,0,112500.0,808650.0,26217.0,675000.0,0.022625,23655,,-12376.0,-3796,5.0,0,2.0,2,11,0,0.484772631611358,0.5407761678259779,0.1986200451074864,0.1278,0.0423,0.9831,0.7688,0.0759,0.0345,0.625,0.0487,0.1042,0.118,0.0122,0.1303,0.9831,0.7779,0.0765,0.0345,0.625,0.0498,0.1139,0.1229,0.0117,0.0129,0.1291,0.9831,0.0763,0.0345,0.0496,0.1201,0.0125,0.1343,2.0,0.0,2.0,0.0,-134.0,0,0.0,0.0,0.0,2.0,9.0,-1536.333333333333,-937.7777777777776,-668.0,,0.0,159016.0,4716.0,0.0,0.0,-775.8888888888888,,,1.0,5429.61,54000.0,48600.0,5400.0,54000.0,12.0,1.0,0.1089090909090909,-134.0,50.0,10.0,365243.0,-104.0,166.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,1.0,2.5,-59.0,-68.5,5429.61,5429.61,7.188,0.23304,0.0324207011686143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
12932,107434,Cash loans,N,N,0,54000.0,247275.0,16119.0,225000.0,0.04622,23340,,-10480.0,-4250,,0,2.0,1,12,0,,0.4950217061634634,0.5046813193144684,0.0371,0.0096,0.9578,0.422,0.0155,0.1034,0.125,0.0159,0.0303,0.0262,0.0,0.0378,0.9578,0.4446,0.0157,0.1034,0.125,0.0163,0.0331,0.0273,0.0,0.0,0.0375,0.9578,0.0156,0.1034,0.0162,0.0266,0.0,0.0291,0.0,0.0,0.0,0.0,-2.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.579166666666667,0.2985,0.0651865332120109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
12936,102947,Cash loans,N,Y,0,121500.0,531706.5,29817.0,459000.0,0.003813,21843,,-11156.0,-4597,,0,2.0,2,13,0,0.7145323469771159,0.5716251173061899,0.633031641417419,0.2753,0.1711,0.9846,,,0.2414,0.3333,0.1407,,0.288,0.0174,0.2805,0.9846,,,0.2414,0.3333,0.1439,,0.3,,0.0184,0.2779,0.9846,,0.2414,0.1431,0.2931,0.0178,0.2265,0.0,0.0,0.0,0.0,-2064.0,1,0.0,0.0,0.0,3.0,7.0,-786.8571428571429,-330.85714285714283,-716.75,0.0,0.0,405135.0,21798.864,0.0,0.0,-663.2857142857142,,,10.0,26196.82714285714,351853.2,390920.4,31500.0,502647.4285714286,9.1,1.0,0.2841353793610511,-456.3,276.6,21.428571428571427,365243.0,-942.5,-297.5,90625.0,90627.75,0.75,,,,,,,,,,,,,,,,,,,1.0434027777777777,5.25,-815.0,-817.7078373015872,53102.79046875,53102.79046875,4.376185185185185,0.2454074074074074,0.0560779302114982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
12939,110143,Cash loans,N,Y,1,90000.0,273024.0,13279.5,216000.0,0.0096569999999999,14192,-911.0,-3133.0,-4298,,0,3.0,2,16,0,0.26210084169875,0.1219246682835151,0.0005272652387098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-514.0,1,0.0,1.0,2.0,2.0,5.0,-1879.4,-1628.4,-1357.0,14797.2,0.0,59045.346,0.0,0.0,0.0,-912.0,6000.0,-32.7,14.0,21818.55,124011.96428571428,159309.9642857143,0.0,289361.25,15.142857142857142,1.0,0.0,-91.64285714285714,342.2857142857143,23.66666666666667,243419.0,121565.66666666669,121836.33333333331,243446.0,243447.66666666663,0.0,-4.0,186200.1385714286,180000.0,13178.571428571431,26689.763571428568,0.0,13511.19214285714,8114.70857142857,8672.663571428571,8672.663571428571,178871.29071428574,183540.6385714286,1.5714285714285714,4.428571428571429,2.8571428571428568,3.0,0.0,0.0,0.5625,6.5,-181.875,-191.53125,14874.754218749997,14874.754218749997,3.0336,0.14755,0.0486385812236286,-0.0641910935738444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Married,M
12996,106163,Cash loans,Y,N,0,441000.0,1256400.0,36135.0,900000.0,0.007114,13782,-5627.0,-808.0,-4559,11.0,1,2.0,2,16,0,0.5472916433901024,0.5702484059171846,0.6430255641096323,0.1031,,0.9811,0.7416,,0.2069,0.1667,,,0.0881,,0.105,0.9811,0.7517,,0.2069,0.1667,,,0.0917,,,0.1041,0.9811,,0.2069,,0.0897,,0.0904,0.0,0.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,5.0,-1597.6,-479.2,-1875.0,0.0,0.0,1157399.1,267072.3,0.0,0.0,-581.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8489795918367347,0.081938775510204,0.0287607449856733,-0.4082861703671456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
13030,101944,Cash loans,N,Y,0,202500.0,199080.0,9810.0,157500.0,0.006852,18248,-2085.0,-4341.0,-1785,,1,2.0,3,8,0,,0.1927307923109328,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-588.0,1,0.0,0.0,0.0,2.0,1.0,-810.0,1016.0,,,0.0,900004.5,,,0.0,-14.0,,,9.0,15067.54,375908.0,466657.0,0.0,375908.0,7.222222222222222,1.0,0.0,-211.66666666666663,11.555555555555555,46.66666666666666,365243.0,-406.0,464.0,182508.0,182510.0,0.5,,,,,,,,,,,,,,,,,,,1.2222222222222223,5.75,-263.5,-280.375,10450.690625000005,10450.690625000005,0.9831111111111112,0.0484444444444444,0.0492766726943942,-0.1142590968873301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,F
13050,108137,Cash loans,Y,Y,0,135000.0,1223010.0,48631.5,1125000.0,0.009175,17697,-1724.0,-8654.0,-1250,23.0,0,2.0,2,10,0,0.6499665102117793,0.7636090910481665,0.6195277080511546,0.1969,0.4177,0.9801,,,0.4483,0.1667,0.2547,,0.1855,,0.2006,0.9801,,,0.4483,0.1667,0.2605,,0.1932,,,0.1988,0.9801,,0.4483,0.2591,0.1888,,0.1623,0.0,0.0,0.0,0.0,-3194.0,1,0.0,0.0,0.0,3.0,9.0,-1532.0,-621.8888888888888,-1227.3333333333333,2028.753,0.0,794052.0349999998,583959.5,0.0,0.0,-805.1111111111112,,,6.0,24389.52,174375.0,293655.0,0.0,523125.0,16.0,1.0,0.0,-310.3333333333333,1.8333333333333333,24.0,365243.0,182301.0,182466.0,182466.0,-195.0,0.0,-11.0,0.0,516176.4705882353,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,6.9230769230769225,-463.3076923076923,-466.2307692307692,13646.800384615386,12598.812692307692,9.059333333333331,0.3602333333333333,0.039763779527559,-0.0974176414081482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
13173,104416,Cash loans,N,Y,0,225000.0,1035738.0,49959.0,850500.0,0.04622,19430,-4064.0,-10341.0,-2645,,1,1.0,1,17,0,,0.7714356622575466,0.5971924268337128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1736.0,1,0.0,1.0,0.0,1.0,7.0,-863.0,621.1428571428571,-567.0,,0.0,148500.0,43731.90642857144,0.0,0.0,-156.14285714285714,6367.5,-19.642857142857142,4.0,16346.25,33750.0,38205.0,,135000.0,13.5,1.0,,-271.0,-1.0,12.0,365243.0,-241.0,89.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,1.0,4.5,-136.0,-137.75,16346.25,16346.25,4.603280000000001,0.22204,0.0482351714429711,-0.2091610910962428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Single / not married,F
13252,110686,Revolving loans,Y,N,2,112500.0,180000.0,9000.0,180000.0,0.018029,15551,-3392.0,-907.0,-4211,19.0,0,4.0,2,6,0,,0.5148237588537689,0.6925590674998008,0.1691,0.105,0.9886,0.8436,0.0608,0.1724,0.3333,0.1343,0.1369999999999999,0.2004,0.0854,0.1723,0.9886,0.8497,0.0614,0.1724,0.3333,0.1374,0.1497,0.2088,0.0039,0.0904,0.1707,0.9886,0.0612,0.1724,0.1367,0.2041,0.0872,0.2095,6.0,0.0,6.0,0.0,-1788.0,0,0.0,0.0,0.0,0.0,6.0,-2397.1666666666665,330.1666666666667,-1712.5,4393.125,0.5,231503.94000000003,0.0,0.0,0.0,-1252.3333333333333,,,5.0,6018.264,46647.765,42921.0,6450.165,46647.765,10.2,1.0,0.1515292232567974,-514.0,511.6,10.0,365243.0,90757.25,-296.0,90892.25,90896.25,0.0,,,,,,,,,,,,,,,,,,,1.1136363636363635,3.976190476190476,-648.7142857142858,-667.7987012987013,7127.19448051948,6814.525909090909,1.6,0.08,0.05,-0.2181210211561957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
13290,108461,Cash loans,N,Y,1,76500.0,319981.5,14224.5,243000.0,0.022625,11091,-494.0,-3876.0,-3170,,0,3.0,2,17,0,0.7261520092669034,0.5061627627608483,0.7597121819739279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,5.0,-1889.6,-1655.0,-1675.666666666667,1330.6229999999998,0.0,77644.13399999999,6614.630999999999,0.0,0.0,-1150.0,,,4.0,10664.291249999998,112812.75,123081.75,594.0,112812.75,12.5,1.0,0.0260010851871948,-2172.5,16.75,15.0,365243.0,-1584.5,-1254.5,-1254.5,-1249.0,0.5,,,,,,,,,,,,,,,,,,,1.0,6.5,-1419.5,-1431.7777777777776,8227.259999999998,8227.259999999998,4.182764705882353,0.1859411764705882,0.0444541325045354,-0.0445406185195203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
